author,title,text
Гали-Дана Зингер,кто там швыряет лопаты грязного снега в небо памяти,"кто там швыряет лопаты грязного снега в небо памяти
кто расчищает «скользков» черные лезвия
чьи это ноги расползаются между там и нигде
«можем повторить» вещают демоны зимнего утра"
Гали-Дана Зингер,снегоуборочная,"снегоуборочная
загребает
облака перламутровых
перьев
снегоуборочная
угробила"
Гали-Дана Зингер,я обещала тебе молчать,"я обещала тебе молчать
говорит мизгирю снегурочка
я обещал вам калины мороженой
говорит свиристель снегирям
видите: капли ее на сугробах тлеют
это сугубая кровь моя ваша
24 мая"
Ирина Котова,Углы,"приезжала в тот дом
из углов выметала
паутину снимала
как вернусь - буду жить
выходить на террасу
теребить корешки непрочитанных книг
возвращалась - опять выметала
и опять нагонять суету
уезжала по тёрке пустой колеи
словно там - впереди"
Алексей Олейников,"Дорогие доносчики, мы не погибли, мы не вышли в расход, в молоко и песок.","Дорогие доносчики, мы не погибли, мы не вышли в расход, в молоко и песок.
Как сказал Миядзаки на студии Гибли пусть кузнечик поет, оседлав колосок.
Пусть трава, и река, и туман, и медведи, что ударом на берег швыряют гольца,
видят, как мы струимся, мы розовый ветер, греет наше дыхание птичьи сердца.

Дорогие доносчики, вы нас кормили затирухой из вшей и гнилого пшена.
И святыми чернилами ересь губили, так любовно выписывая имена.
Ястреб тень свою гнал по степи беспощадно,
загоняя когтями бессмертную мышь.
И полынь серебрилась, приветствуя завтра.
В балках смутно шептался камыш-тохтамыш.

Мы сбежали, мы вышли в наряд и пропали.
Часовой закемарил, обнявши тулуп.
На груди его тускло медали мерцали Халкин Гол, Бородянка, Рохан, Итуруп.
Мы прошли потаенной тропой по оврагам.
Дятел стуком нас вел к говорливой реке.
Мы погибли, конечно, по вашим бумагам и концов не найти ни в одном языке."
Алексей Олейников,"Только знаете, вот мы, мы здесь - возвратились.","Только знаете, вот мы, мы здесь - возвратились.
Мы прошли по ключам и по сколу слюды
мы в гранитном изломе крамолой искрились,
наша кровь, как чернила - всюду следы.
Проросли, как трава из глухого подполья,
где во тьме древоточец ведет разговор,
где древесный распад, где пылает угольный
и не гаснет веками студеный костер.

Проступили лицом в ваших внуках и венах
И стоим с идиотским плакатом в руках
На кого вам стучать, если всюду измена
И внутри вместо сердца колотится страх?"
Александр Скидан,этот воздух так гулок так заманчив обман на томительной грани не хочу выбирать,"этот воздух так гулок так заманчив обман на томительной грани не хочу выбирать

и особенно талый от темна до темна ни страны ни погоста только правда одна

и над степью зловещей
ворон пусть не кружит на Васильевский остров собираемся жить"
Данил Файзов,это должно было стать счастливой музыкой но не стало стало парадом,"это должно было стать счастливой музыкой но не стало стало парадом

никто не выходит играть во двор
зря обращаются к молниям и пуговицам
к тесёмкам и липучками"
Данил Файзов,не отпрашивайся не обещай к обеду,"не отпрашивайся не обещай к обеду

внутри сирень почки одуванчики футбольный мяч заграничный паспорт бесконечные ноты ля бесконечное количество правых и левых ног на которые вовремя натянули левые и правые бахилы
ax
как она звучит
24 мая"
Вадим Жук,Не треснувшие очки Смоктуновского в фильме «Солдаты»,"Не треснувшие очки Смоктуновского в фильме «Солдаты». Не в «Живых и мёртвых» Папанов генерал Серпилин. Не Даль «В Жене, Женечке и катюше».
Не Никулин, не Быков, не Заманский у Германа.
Не Баталов в «Летят журавли».
Чёрт знает кто.
Ради Бога, не снимайте фильмов про нынешнее.
Пожалейте прошлое.
Ради Бога.
25 мая"
Гали-Дана Зингер,Последняя Зима Года,"там еще была зима
знаешь заиндивевшая такая
сколько же можно
дівчины і жінки огребли по полной

полные погреба
стужи
выгребные ямы
холода и мрака

запасов должно было хватить
на новый ледниковый период
из подвалов выносили
черные мешки снега

складывали штабелями
вывозили в леса
сжигали в горнилах ночи
погребальные костры
серого снега

серый пепел
возносится
и падает
серыми снежинками
на серое пепелище"
Николай Караев,ЛЕС,"Приснилась вновь война.
Разрывы и раскаты, Летучее стаккато.
Распалась тишина
На семь громов набата,
Как бьется белый свет
В хвостах шальных комет.

Шальные пули пели.
Расцвел цветок огня,
Меня из сна гоня
В тепло и мир постели.
Но там, откуда я
Исчез, остался лес,
Войною пораженный,
Перченный черной гарью,
Родной до ветки лес,
Разворочённый тварью,
Невидимой во сне,
Что снова снился мне.

И памятью вчерашней
Взносилась телебашня
Над гнутою сосной,
Над ветром, надо мной,
Над пламенем и воем,
Над огненным прибоем,
Над визгом злых снарядов,
Над градом, миром, над
Всем тем, что было рядом,
Что жег и рвал снаряд
В лесу во сне во мне
На потрошащей сушу,
На жрущей плоть и душу
Войне."
Николай Караев,"Я не знаю, — дыба вам тут, плаха ли, кого не убили, тех оттрахали, отчего тут, от стыда ли, страха ли, приседали, присягали, плакали.","Я не знаю, — дыба вам тут, плаха ли, кого не убили, тех оттрахали, отчего тут, от стыда ли, страха ли, приседали, присягали, плакали.

Я не знаю, объяснять вам надо ли: руки мыли, головы ли прятали. В рай не верили, но убоялись ада ли? Кто не падаль? Да хоть раз все падали.

Главное, что солдату́шки бравые, даже если кое в чём не правые, даже если по частям и в цинковом, небо не покажется с овчинку вам.

Ибо перед небом вы же первые, наготове рубище и вервие. Только упустили вы, наверное, что для смерти равное всё смертное.

Вам ведь не пора ещё расстроиться. Всё ведь тут у вас вот-вот устроится. Так зачем же стану я оправдываться, если с вами не могу обрадоваться."
Аля Хайтлина,ДЕВЯНОСТО ВТОРОЙ ДЕНЬ: СИРЕНЬ,"Когда спасение не в чести, К молитвам беда глуха, Как смеет эта сирень цвести И дивно благоухать?

Как может колос тянуться вверх, Клубника краснеть и зреть, Когда на охоту выходит зверь Несущий тоску и смерть?

Он крутит пастью, рычит и рвёт, Жестоки его клыки, Так как же сиреневый небосвод И белые мотыльки?

Какое лето, ты что, окстись, Весну бы прожить живой, Рябина, зачем тебе эта кисть, Наряд её кружевной."
Аля Хайтлина,"Но тень улитки ползёт-ползёт, Пока не придёт в траву,","Но тень улитки ползёт-ползёт, Пока не придёт в траву,
И жук-навозник свой шар везёт,
И значит, и я живу.

И ты живёшь, и она живёт,
И зверю победы нет,
Пока сиреневый дух зовёт,
Прозрачный горячий свет.

Как смеет эта сирень цвести,
Ведь в мире идёт война.
Прости её. И себя прости,
Что живы ты и она."
Илья Байбиков,В привычной череде кровавых смет,"В привычной череде кровавых смет
Кому какое дело до солдата
Которого уже на свете нет."
Илья Бронштейн,"Брось окурок в сумрак вечера, в прохладу","Брось окурок в сумрак вечера, в прохладу
Опустившейся на город тёмной ткани
В ней запутавшись, он впитывает влагу,
Затухает как дыханье над губами...

Чашка кофе неуместна в это время,
Но добавишь молоко - и будет счастье...
Ночь как штиль, слегка поглаживает темя,
Всеми звёздами украсив все запястья.

Прогремел далёкий гром на дальнем небе.
Можно форточку закрыть, а можно выйти.
Стайка капель по окну в стекольном беге
Повторяет то, что знает каждый нытик.

Утром снова молоко добавишь в кофе.
И пойдёшь по отсыревшему асфальту.
Облака остановились, как на вдохе,
Нарисованные кем-то и под кальку."
Семён Крайтман,"стало быть, Муромцы, Добрыни, Кибальчиши","стало быть, Муромцы, Добрыни, Кибальчиши.
как тошнило меня от загадочной их души.
как я её разгадывал, сапогом залезая в зубы, в рёбра
Алёши Поповича одного, что ж, — говорил, — душа-то твоя — того,
обосралась, Алёша?
конечно, грубо, но от правды не денешься никуда,
такое, значит, кино.
что ж, чего не коснётесь вы, всё в говно,"
Семён Крайтман,"и притом кровавое, превращается?","и притом кровавое, превращается?
как же это?
ну, посмотрим давай, загадочный мой блондин, выйдем во поле, значит, значит, один на один, пьянь чванливая, обдолбанный воин света. и теперь, глядя на карту чужих боёв,
я встаю, раздвигая плечами заржавленное жнивьё, и говорю,
и с удивлением собственной речи внемлю.
«я адмор из Межерича, порубанный хлопцами на куски, говорю вам, хлопцы, вглядитесь в мои кишки... никогда, никому не отдавайте землю»."
Иван Стависский,ДЕНЬ ГОРОДА,"Проводим гаснущий закат
Короткой жизни
И, оглянувшись наугад
В иной отчизне,
Зальём истерику молвы
Балтийским чаем,
Покурим ласковой травы
И поскучаем,
Что на семь бед один ответ -
Прости-прощанье:
Послать к херам эпоху Z
И впасть в молчанье.
И, правя пьяную строку
Похмельным лыком,"
Никита Сунгатов,Взахлёб молиться языку,"Взахлёб молиться языку
Безмолвным криком.
Чтоб даже призраки войны
Сомкнули очи
Под канонаду тишины
Чухонской ночи.
Пока кораблик на игле
Во мгле туманной
Плывёт к потерянной земле
Обетованной."
Евгения Беркович,Прогулка,"Пока одни живут за лентами,
Другие здесь живут моментами,
И никакими аргументами
Мы не откроем этих глаз.
Они опять гуляют парами,"
Евгения Беркович,Между концертами и барами,"Между концертами и барами,
А вот и август, все по-старому,
И скоро детям в первый класс."
Евгения Беркович,"Мне, пожалуйста, Курицу без паприки","Мне, пожалуйста,
Курицу без паприки,
Мне, пожалуйста,
Что-нибудь со льдом.
Прогуляемся,
И потом на Патрики,
А от Патриков
Полчаса и дом."
Евгения Беркович,Они ужасно извиняются,"Они ужасно извиняются,
Но ничего не изменяется,
Так психика обороняется
От неприятности любой.
У них на всем оковы иговы,
У них на всем листочки фиговы,
Что им какие-то Черниговы,
Что им какой-то дальний бой."
Евгения Беркович,И парад у них,"И парад у них
С красными гвоздиками,
И учебники
С хитрым палачом.
Слава богу, мы
Не такие дикие,
Хорошо, что мы
Вовсе ни при чем."
Евгения Беркович,Мы только в чёрном ходим на люди,"Мы только в чёрном ходим на люди,
У нас февраль никак не кончится,
И ничего вообще не хочется,
И полный кризис бытия."
Евгения Беркович,Мы не потерпим этой наледи,"Мы не потерпим этой наледи,
Мы не приемлем черни, челяди,
Как хорошо, что эти нелюди
Не я, Не я, Не я, Не я."
Зеев Волк,"Спи, милая, не плачь","Спи, милая, не плачь.
Мы все равно умрем
Ты умерла чуть раньше
Я чуть позже
И это у меня мороз по коже
Когда узнал как ты погибла тут от рук
Обычного российского солдата.

Спи сладким сном, Пусть твой покой хранит
Земля в том дворике
Где спрятали соседи
И где кричали умирая дети
И где насиловал тебя один из тех
Освободителей которых ждут награды."
Зеев Волк,Спи,"Спи
Що мені казати? Я з тобою
Нохоронил на кладовищі серце
И зараз я ненавиджу усіх
И мысль свою и русский свой язык
I коли я покину этот світ
Я буду спіклуватися з тобою
Той мовою де слів уже не надо.

Я растворяюсь плачем в твоих снах
Я розчиняюсь плачем у твоїх снах"
Татьяна Вольтская,А что если я не вернусь,"А что если я не вернусь, А что если я не увижу
Лесок, треугольную крышу,
В канаве чернеющий груздь?

А что если намертво я
Увязну, залипну, застряну
Куда-то в медовые страны
Свернула моя колея.

А как же улитка тогда,
Колодец, калина, калитка,
Тропинки суровая нитка,
Порвавшаяся у пруда?

А как же оставленный друг?
Вот так же душа у предела
Заплачет - а как же без тела,
А как же без глаз и без рук?"
Данил Файзов,чем задорнее жизнь тем забойней успех,"чем задорнее жизнь тем забойней успех
тем угрюмей старик охраняющий лес
от весёлых сограждан разносится смех
придавая словам оглушительный вес

этот лес пропадёт без защиты его
остроумие режет листву без ножа
на суровую нитку зашить торжество
прогибаясь под тяжестью игрушечного ружья"
Аля Хайтлина,"Это ты, знакомься.","Это ты, знакомься.
Работа твоя, гора её.
Это слёзы твои, похожие на ручей.
Все вы вместе называетесь выгорание,
Это, миленький мой, теперь в порядке вещей.
Это люди вокруг.
Они на тебя похожие.
Этот ужас - твоё отражение в их глазах.
Это люди идут другие.
Они прохожие.
Нет, за это их не следует наказать.
Это лето вокруг.
Цветное и чёрно-белое.
Это озера плеск, а это лопаты стук."
Аля Хайтлина,"У тебя февраль, и с ним ничего не сделаешь,","У тебя февраль, и с ним ничего не сделаешь,
Но оно происходит - вот это вот всё вокруг.

Разветвление, расщепление, выгорание, —
Ты вывозишь?

- На честном слове, одном крыле.

То ли ищешь жильё измученным и израненным,
То ли отпуск себе бронируешь - в феврале.

И беспомощно вдруг кричишь воробью летящему,
Будто хочешь его за всё это устыдить:

- Кто вообще придумал всё это происходящее?
Кто ему вообще позволил происходить?

Воробей глядит озадаченным глазом-пуговкой,
Он не понял, он слишком занят, он слишком юн.
Всё, пора помогать измученным и испуганным,
У тебя февраль, а одежду им - на июнь."
Константин Шавловский,ТБИЛИССКОЕ МОРЕ,"российские дипломаты в тбилиси слушают украинские песни на третий месяц войны

их опрятные дети танцуют а женщины плачут

згинуть наші вороженьки як роса на сониі

где-то под небом украины
этот текст учат российские военнопленные за еду"
Константин Шавловский,анонимный текст в медиа холод,"анонимный текст в медиа холод
рассказывает о кинематографической традиции found footage фильма «оккупант»
смонтированного из любительских видео универсального солдата новой старой любой войны"
Константин Шавловский,а так и называется,"а так и называется
кладбище тбилисского моря
говорит таксист

тбилисского горя
переспрашиваю мысленно

пока мы спускаемся по горе к водохранилищу
с набором для пикника
под мельтешенье летучих мышей

ну а что
сколько там слов
осталось в твоем барабане"
Константин Шавловский,сестра ему пишет в ватсап: открой же глаза посмотри,"сестра ему пишет в ватсап: открой же глаза посмотри
вот что пишет ваш начальник эф эс бэ
он же не может врать он же должностное лицо,
- и копипастит длинную цитату
он отвечает ей: погоди почему не может-то
а она ему кидает гифку из фильма волга-волга
и потом цитату из лукашенко и ещё деву Марию
и видео с детсадовцем в пилотке читающим «жди меня и я вернусь»,
в то время как он медленно набирает ответ:
где ты была эти тридцать лет?
ты жила в Польше ты провела эти годы у себя в Польше,
в маленьком городке а чего ты туда приехала (нет, у, у-ехала)?
- да ведь, наверное, тебе надоело жить в далёком степном посёлке
куда нас всех сослали при сталине (автонабор подсказывает «стало» и «сталелитейный»)
из западной Украины и за эти тридцать лет ты, — набирает он,
но она уже бросает ему картинку «советский рубль самая твёрдая валюта»
и гифку из фильма свинарка и пастух и ещё потом всевозможных святых католических
и хаотические мнения ле пен симоньян д’артаньян и трофейные свастики у мавзолея
и гифку с котиком штирлица лучащиеся яйца трупы луковицы куполов рыдающих женщин
гифку из фильма соломенная шляпка
покуда он заносит над клавиатурой палец довольно-таки шероховатый от долгих лет работы с разнообразными химикатами
он моргает ватсап блямкает блямкает он моргает он вздыхает
он ничего не пишет ей он выключает телефон и идёт заварить себе чаю"
Юлий Гуголев,"Ты не знаешь, чей покров белей: одуванчиков ли, тополей?","Ты не знаешь, чей покров белей: одуванчиков ли, тополей?

Ты послушай, чей протяжней вой в причитаньях липы с крапивой.

Сам изведай, чей так плат пухов, мать-и-мачехи иль лопухов.

Гроздья чьи, как шапка набекрень, кто это, черемуха, сирень?

Храбрецам на грудь хорош ли, плох, кто он там, репей, чертополох?

Чьи там дочери да чьи же там сыны под кустом рябины, бузины? -
ни увидеть, ни оплакать, ни обнять, только слышать можно, чуять, обонять,

как ползет за окоём через века песня снити и борщевика."
Гали-Дана Зингер,Я смотрю в зеркало. На женщину. На кота.,"Я смотрю в зеркало. На женщину. На кота.
На любимую живопись. Слушаю курлык-курлык и гули-гули.
Тебе сказали, что мир спасёт красота.
Тебя обманули.

Вся красота поставлена к стене,
С открытым для выстрела затылком.
И ненависть извивается во мне,
Как змея, затиснутая в бутылку."
Гали-Дана Зингер,Лето но все еще зима летит,"Лето но все еще зима летит
новероятный
неожданный
снег
то ли титановыми белилами
перекрыли все темные углы
то ли
библиотеку пустили под нож
то ли
вишня бесплодная осыпается
но холод неметафорический
пробирает до мозга костей
сводит на нет
любую попытку понять
мир уже никогда не будет прежним
произносят люди
и верят в произносимое
потому что это и правда
правда
мир никогда не был прежним"
Гали-Дана Зингер,почему же мы только теперь это замечаем,"почему же мы только теперь это замечаем
почему так поздно
плотность происходящего уже иная
полотно поизносилось
нечная проницаемость возобладала беско
стный

туман стынет томит манит тусклым блеском
каждая ячея станет медузы
полупрозрачным обманом
башни - покинутыми скворешнями
пашни - пустыми медовыми сотами
серп-невидимка жнёт сено:
белена белая белена чёрная белена золотистая
порожнее небо прикроет зеницы бельмами
стянет с земли пелену опеки
все покажется ясным значит: неясное"
Игорь Иртенъев,Горит и кружится планета,"Горит и кружится планета
И меркнут знаки Зодиака,
Но одолеет Воин Света
В последней битве силы мрака,
И вспыхнет над Армагеддоном
Звезда Полынь как по заказу,
И разным штопаным гондонам
Пиздец настанет всем и сразу."
Катя Капович,Когда мы все сойдём с ума,"Когда мы все сойдём с ума, а мы сойдём все поголовно: кто - от вины, кто - от вина, кто - от любви к отчизне кровной,
придут три чётких пацана и растолкуют всё подробно.
Нас кормят - мы еду жуём, нас запирают - тихо ждём,
потом ведут по краю... Но тут возможны мнения:
возможно, там прозрение, или уроки пения,
или просветы рая?"
Мария Малиновская,Монолог россиянина 2,"ну вот украина первое время было интересно как там что я карту пошёл купил и рисовал чё там происходит потом понял что ничего там интересного не происходит что это просто новостной фон

а дальше фишка
ты же либо садишься на это как на иглу либо отключаешься

а для моей реальной жизни бизнеса семьи друзей как это? никак
ну русский я
и что?
у меня два яйца и член и я что за каждого мужчину отвечаю?"
Мария Малиновская,умирают условно говоря сирийские дети уже много лет я за них не должен переживать?,"умирают условно говоря сирийские дети уже много лет я за них не должен переживать?

а за детей родившихся там где просто говорят на моём языке должен?

ты считаешь это достаточный критерий?
— тебе заказать чай
тёпленький?
возьмём пуэр

я ни в чём наверное не разбираюсь кроме двух вещей
это чаи и музыка-
sимфоническая и джазовая

а почему я должен менять образ жизни
глядя на то что происходит во внешней политике?

происходят события к которым лично я не имею никакого отношения

просто потому что кто-то решил что ответственность за это коллективно на всех говорящих по-русски?

почему американцам после всех военных операций которые они проводят в последние двадцать лет в башку такую тему никто не засадил?

я об этом вообще не думаю вот честно"
Мария Малиновская,от того как тогда оценивал куда мы там идём почему покупаем этот проект а не тот это всё иллюзии были!,"от того как тогда оценивал куда мы там идём почему покупаем этот проект а не тот это всё иллюзии были!
вообще была другая информация представляешь вообще другая жили все кто принимал решения вообще в другой парадигме я сидел там чё-то дрочил считал что они делают ошибки а они решали совершенно другие задачи и когда меня туда подняли это был шок потому что знаешь вот как глаза открылись

так что если бы во мне это скребло я бы не оценки раздавал они не правы или мы не правы что начали эту войну

не правы по отношению к чему?
что людей не надо убивать?
это вообще ужасно мне жалко всех людей искренне говорю ты понимаешь насколько я чувствителен

но я бы докапывался до реальных мотивов и потом бы уже делал выводы

что такое сохранить и развивать государство?

чем занимаются сша? тем же самым всю жизнь и англия до этого много веков

и так будет всегда
потому что управление обществом и большими структурами это нифига не про милосердие

# 2

власть всегда будет себя защищать

в любой стране где кто чего отдаст?

вон в той высотке сидит допустим
корпорация класса A
топы такие с большими зарплатами
кто там кому отдаст власть?

где это вообще временно?"
Мария Малиновская,власть в стране могут менять путём внешнего воздействия,"власть в стране могут менять путём внешнего воздействия
конкуренты из других стран или организуются процессы внутри без внешнего давления

когда система неустойчивая её можно сменить

но её никто никогда не отдаёт

рубля не отдадут ты же знаешь

в реальном мире за миллион не то что долларов рублей полмосквы тебя убьёт нах*й

а это триллионы в любой стране даже в беларуси ну кто чё отдаст? никто никогда"
Мария Малиновская,и что это за мысль сменить власть?,"и что это за мысль сменить власть?
ты е*анулась?
это как я хочу замуж ребёнка
господи все хотят и чё"
Мария Малиновская,почему ты считаешь,"почему ты считаешь
что мысль вменяемого человека
который не имеет отношения
к этой власти
и никогда не имел
именно сменить власть?

почему ты думаешь
что придёт новая и будет лучше?

вот у вас уйдёт лукашенко
у белорусов ощущение что будет им лучше
то есть кто-то внедрил идею
что возможно будет лучше

если белорусскому народу дать его убрать
в беларуси будет п***ец полнейший
начнётся борьба за сферы влияния
между россией и сша

ты пойми одну вещь
то что его надо убрать это правильно

никто не даст

это всегда управляемые процессы

ваши литераторы и все остальные
они думают что получив независимость
реально обретут какой-то суверенитет
и смогут определять своё будущее?

этого не будет никогда

вот скажи украина добилась
сменяемости президента
три майдана
сейчас её расхерачили

ну и чё помогло им? самосознанию нации?
нет уже нации"
Мария Малиновская,зеленский на прошлой неделе подписал закон об особом статусе поляков,"зеленский на прошлой неделе подписал закон об особом статусе поляков

это значит уже договорённость

не будет украины он уже её продал

у них денег нет
они рассчитываться будут землёй
они суверенитет свой продали
этого нет это иллюзия

как и у беларуси нет суверенитета
беларусь находится под суверенитетом
российской федерации
ну и что?

а ты знаешь как сша управляет
всем побережьем грёбаной южной америки?
всех за яйца держит

никакого суверенитета на украине нет
и не будет уже к сожалению
я всё равно считаю
к сожалению"
Мария Малиновская,это был план украина вступает в нато,"это был план украина вступает в нато
на украине строится мощнейшая военная инфраструктура а потом начинается региональный конфликт у казаков и этих вот нацбатов
чтобы не президент украины напал на крым а глава какой-нибудь области
и это было понятно
но решили что такие последствия для россии более жёсткие чем начать самим
знали бы с чем столкнутся не начали бы
ну понятно мы отхерачим их территорию но блин
мне знаешь мне стариков жалко
потому что они там сейчас вообще без нихрена
мне жалко их онкобольных
там скоро вообще всю структуру расхерачат
да это жесть
но это разве имеет отношение к тому о чём мы говорим?
отдельно судьба да это ужасно
я переживаю за них очень мне тяжело смотреть
даже тупая русская пропаганда
если включить первый канал в 9 часов
показывают этих стариков украинских
смотреть невозможно
мы их х^ячим прости за выражение бл^ть
и потом это показывают *пта
спасли их оказывается"
Мария Малиновская,показывают эту бабушку без зубов без нихера и *пта помогли ей перейти дорогу!,"показывают эту бабушку без зубов без нихера и *пта помогли ей перейти дорогу!

da вы ж сами её дом разнесли!
в смысле помогли перейти дорогу?

это жесть это потери это неправильно и это вообще была ошибка и этого не должно было быть

но ситуацию будут доводить до победы
и зеленский это знает гондон

ему звонят чиновники европейские говорят примите условия россии отдайте территории

да потому что мы в это ввязались все всё понимают понимаешь

там нет исхода

есть вариант какой
рас*уячить всё то есть реально убивать они сейчас мрут вот простые страдают из-за того что их точечно бомбят да бывает снаряды летят не туда но это неизбежно это война но никто их не убивает

если бы мы хотели убивать война бы длилась неделю просто бы ковровыми снесли там всё и не было бы украины

этого нет
но и то что есть ошибка
и уже куча людей понесла наказание
х*йню слали наверх и там приняли неправильное решение"
Мария Малиновская,почему северная корея?,"почему северная корея?
сша ближайший аналог

в сша нет сменяемости власти
там один и тот же конгресс
семьями кланами сидят
какая там нахрен сменяемость?

конгресс имеет все полномочия
президент топ-менеджер
а совет директоров конгресс
одно дело быть владельцем компании
а другое генеральным директором

мы да мы строим аналог сша
китай строит аналог сша
все по-своему

закрыть страну чтобы что?
чтобы удержаться у власти?

если бы путин хотел только этого
не было бы никакого крыма
и всего остального
торговали бы нефтью
элиты жили как они привыкли"
Мария Малиновская,в лондонах и парижах,"в лондонах и парижах
любовница там любовница здесь
жена там жена здесь"
Мария Малиновская,вот смотри ещё придут,"вот смотри ещё придут
эти твои ребята
поживёшь с ними"
Мария Малиновская,тебе же не приходит в голову предполагать что-то о компании допустим ПИК,"тебе же не приходит в голову предполагать что-то о компании допустим ПИК
почему они сейчас закрыли подразделение ПИК-брокер
ты только чё можешь
«а-а-а наверно потому что кризис
наверное денег нет»
тебе кажется что важность для тебя
как-то влияет на объективность твоей информации
а ты удалена
ты как человек творческий можешь обдумывать
на протяжении двух дней
как колышется вот этот куст сзади тебя красиво кстати дует ветер
ну и обдумывай
но мы с тобой в этих вопросах вообще не участники
кому-то придёт в голову что из-за того что мы воюем
почему бы вены не вскрыть
давай иди дальше!
а чё ты так мало
сопли в соцсетях и эмиграция
пусть!
в смысле коллективная вина ну в смысле?
а коллективная ответственность ещё лучше
в любой компании худшее что может быть
это коллективная безответственность
а это всегда равно коллективная ответственность
у всего есть кто-то кто ответственен
последние лет семь знаешь за что война идёт?
за африку
в африке осели китай сша и россия
и как россия стала укрепляться так и началось"
